Airfoil,Motor,Diameter,Battery,Root Chord,Tip Chord,Root Pitch,Tip Pitch,Mass [kg],Flight Time [hr],Thrust to Weight,Sim Time [s]
SD7062_DOE,2300,0.1016,2,0.018,0.009,6,1,1.5764,0.6167022084059307,1.9521385714356196,17.168611526489258
SD7062_DOE,3600,0.0761999999999999,1,0.008,0.004,10,4,1.2164,0.5321209870763521,1.2404196568579011,12.898177146911621
SD7062_DOE,3600,0.0761999999999999,1,0.008,0.004,6,1,1.2164,0.8236702928000097,0.7812241647902309,13.108726024627686
SD7062_DOE,3600,0.0761999999999999,1,0.018,0.009,10,4,1.2164,0.42810810437199026,1.8649222741567537,12.856396913528442
SD7062_DOE,3600,0.0761999999999999,1,0.018,0.009,6,1,1.2164,0.7157087984377967,1.2571307772675877,12.86721158027649
SD7062_DOE,3600,0.0761999999999999,2,0.008,0.004,10,4,1.3963999999999999,0.9811084178662506,1.140733333603264,12.837218999862671
SD7062_DOE,3600,0.0761999999999999,2,0.008,0.004,6,1,1.3963999999999999,1.5646114838382728,0.7043040129567082,12.839387893676758
SD7062_DOE,3600,0.0761999999999999,2,0.018,0.009,10,4,1.3963999999999999,0.7726191009299823,1.739693110768943,12.88796067237854
SD7062_DOE,3600,0.0761999999999999,2,0.018,0.009,6,1,1.3963999999999999,1.348603001308494,1.139467257540291,12.836881399154663
SD7062_DOE,3600,0.1016,1,0.008,0.004,10,4,1.2164,0.26002963924361494,2.3998628547257908,19.452121019363403
SD7062_DOE,3600,0.1016,1,0.008,0.004,6,1,1.2164,0.36211924669827694,1.6262229855269217,17.061445474624634
SD7062_DOE,3600,0.1016,1,0.018,0.009,10,4,1.2164,0.20097633405014592,3.00812597486833,19.078458547592163
SD7062_DOE,3600,0.1016,1,0.018,0.009,6,1,1.2164,0.25229342501829666,2.206985779554501,19.1544771194458
SD7062_DOE,3600,0.1016,2,0.008,0.004,10,4,1.3963999999999999,0.43528784103574325,2.3538053036366473,17.072227954864502
SD7062_DOE,3600,0.1016,2,0.008,0.004,6,1,1.3963999999999999,0.6411009447301385,1.5365621271511867,16.996001720428467
SD7062_DOE,3600,0.1016,2,0.018,0.009,10,4,1.3963999999999999,0.3144301140662448,3.0864774816622345,19.111701011657715
SD7062_DOE,3600,0.1016,2,0.018,0.009,6,1,1.3963999999999999,0.4196141079050298,2.173985638821823,16.972065925598145
SD7062_DOE,3800,0.0761999999999999,1,0.008,0.004,10,4,1.1726,0.7208018859136655,0.8676255237579573,12.858961820602417
SD7062_DOE,3800,0.0761999999999999,1,0.008,0.004,6,1,1.1726,1.1628419897242301,0.5315753457379033,12.787362337112427
SD7062_DOE,3800,0.0761999999999999,1,0.018,0.009,10,4,1.1726,0.5636600299399512,1.3293894869854772,12.820155620574951
SD7062_DOE,3800,0.0761999999999999,1,0.018,0.009,6,1,1.1726,0.9996381257754396,0.8615427905851731,12.862303733825684
SD7062_DOE,3800,0.0761999999999999,2,0.008,0.004,10,4,1.3076,1.3606005461447108,0.8086317886635997,12.852148056030273
SD7062_DOE,3800,0.0761999999999999,2,0.008,0.004,6,1,1.3076,2.2426791478836186,0.4883848451047912,12.801817893981934
SD7062_DOE,3800,0.0761999999999999,2,0.018,0.009,10,4,1.3076,1.045333604571871,1.253685972684433,12.875386238098145
SD7062_DOE,3800,0.0761999999999999,2,0.018,0.009,6,1,1.3076,1.9161559882747288,0.7947791428673808,12.872314214706421
SD7062_DOE,3800,0.1016,1,0.008,0.004,10,4,1.1726,0.30867836406311694,1.833010263329594,19.270848035812378
SD7062_DOE,3800,0.1016,1,0.008,0.004,6,1,1.1726,0.46422932842336606,1.1800311771619922,16.944987297058105
SD7062_DOE,3800,0.1016,1,0.018,0.009,10,4,1.1726,0.21687065299323174,2.448458828599732,19.428125858306885
SD7062_DOE,3800,0.1016,1,0.018,0.009,6,1,1.1726,0.2968001176775971,1.6958787874028032,19.279945373535156
SD7062_DOE,3800,0.1016,2,0.008,0.004,10,4,1.3076,0.5340512750531011,1.8105423765131827,17.03204035758972
SD7062_DOE,3800,0.1016,2,0.008,0.004,6,1,1.3076,0.8463433717640538,1.1255871025001112,17.231284856796265
SD7062_DOE,3800,0.1016,2,0.018,0.009,10,4,1.3076,0.3492620389753387,2.5368067352241312,19.341803073883057
SD7062_DOE,3800,0.1016,2,0.018,0.009,6,1,1.3076,0.5102144377814878,1.6822763244263181,17.054308652877808
