Lambda,Motor,Battery,Diameter,Root Chord,Tip Chord,Root Pitch,Tip Pitch,Airfoil,WeightedObj,ConstraintG,Flight Time [hr],Thrust to Weight,Method,WeightedObjSum,Runtime [min],Beta,NBI_t
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0088,0.0044,10.999999985093035,3.987540454125907,8.378743876,-1.7762528208426682,-2.4943770746956857,0.6926584867440164,3.9943770746956857,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0088,0.0044,10.999999985093035,3.987540454125907,8.378743876,-1.7762528208426682,-2.4943770746956857,0.6926584867440164,3.9943770746956857,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852601,0.0088,0.0043999999999999,10.9999999999942,3.987540453114464,8.378743876,-1.7762528209444053,-2.4943770775919814,0.6926584861461029,3.994377077591981,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0088,0.0044,10.999999999994198,3.987540454125907,8.378743876,-1.776252820983536,-2.4943770780254284,0.6926584860787929,3.994377078025429,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0088,0.0044,10.999999999994198,3.987540454125907,8.378743876,-1.776252820983536,-2.4943770780254284,0.6926584860787929,3.994377078025429,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0088,0.0044,10.999999999994198,3.987540454125907,8.378743876,-1.776252820983536,-2.4943770780254284,0.6926584860787929,3.994377078025429,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0088,0.0044,10.999999999994198,3.987540454125907,8.378743876,-1.776252820983536,-2.4943770780254284,0.6926584860787929,3.994377078025429,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852576,0.0088,0.0043999999999999,10.9999999999942,3.9875404685306384,8.378743876,-1.7762528215409283,-2.494377084206039,0.6926584851184645,3.994377084206039,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852576,0.0088,0.0043999999999999,10.9999999999942,3.9875404685306384,8.378743876,-1.7762528215409283,-2.494377084206039,0.6926584851184645,3.994377084206039,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852576,0.0088,0.0043999999999999,10.9999999999942,3.9875404685306384,8.378743876,-1.7762528215409283,-2.494377084206039,0.6926584851184645,3.994377084206039,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.111759996372842,0.0088,0.0043999994383684,10.998180280918158,3.98689059079656,8.378743876,-1.7377303053849134,-2.494715608831147,0.6925166348140122,3.994715608831147,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117592969195493,0.0087999999999999,0.0043999999999999,10.99999999999999,3.986890426561924,8.378743876,-1.7377372895859908,-2.494823907799588,0.6925105989532657,3.994823907799588,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.111759824092211,0.0087999965851969,0.0043999999990268,10.999997396781724,3.9868904683524287,8.378743876,-1.737725701966387,-2.494878023491807,0.6924982604350935,3.994878023491807,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117598190885887,0.0088,0.0044,11.0,3.986890469534377,8.378743876,-1.737725627455839,-2.4948788779964803,0.6924981326679397,3.99487887799648,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117598665666005,0.0087999999999999,0.0043999999999998,10.999999999999982,3.986890426751121,8.378743876,-1.737724569040722,-2.494883856123502,0.6924970023011303,3.994883856123502,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515712074,0.0087999999999219,0.0043999850988386,10.999999999940496,3.986890438233664,8.378743876,-1.7377235750065354,-2.4948864935601245,0.6924961355289726,3.994886493560125,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515712074,0.0087999999999219,0.0043999850988386,10.999999999940496,3.986890438233664,8.378743876,-1.7377235750065354,-2.4948864935601245,0.6924961355289726,3.994886493560125,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515712074,0.0087999999999219,0.0043999850988386,10.999999999940496,3.986890438233664,8.378743876,-1.7377235750065354,-2.4948864935601245,0.6924961355289726,3.994886493560125,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.111759927214317,0.0087999993474844,0.0043999999998139,10.9999995025656,3.9868904439883326,8.378743876,-1.737723249644961,-2.494889982166817,0.6924956008199828,3.994889982166817,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599492382042,0.0087999999374288,0.004399999999982,10.999999952299882,3.986890438784869,8.378743876,-1.7377227259034398,-2.4948925361958127,0.6924950328050445,3.9948925361958127,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599514574137,0.0087999999968738,0.004399999999999,10.999999997616795,3.986890438260549,8.378743876,-1.737722673129341,-2.494892793549417,0.6924949755697607,3.994892793549417,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515712073,0.0088,0.0043999999999998,10.99999998509884,3.986890438233664,8.378743876,-1.7377226709795282,-2.4948928034466364,0.6924949732942781,3.994892803446637,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515712073,0.0088,0.0043999999999998,10.99999998509884,3.986890438233664,8.378743876,-1.7377226709795282,-2.4948928034466364,0.6924949732942781,3.994892803446637,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515712073,0.0088,0.0043999999999998,10.99999998509884,3.986890438233664,8.378743876,-1.7377226709795282,-2.4948928034466364,0.6924949732942781,3.994892803446637,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515741206,0.0087999999999999,0.0043999999999999,10.999999985098825,3.986890438232975,8.378743876,-1.7377226709145013,-2.4948928037529408,0.6924949732247868,3.9948928037529408,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515741206,0.0087999999999999,0.0043999999999999,10.999999985098825,3.986890438232975,8.378743876,-1.7377226709145013,-2.4948928037529408,0.6924949732247868,3.9948928037529408,Lawnmower Search,,,,
0.6666666666666666,3800.0,3.233136099,0.1117599515741206,0.0087999999999999,0.0043999999999999,10.999999985098825,3.986890438232975,8.378743876,-1.7377226709145013,-2.4948928037529408,0.6924949732247868,3.9948928037529408,Lawnmower Search,,,,
